Gene ID	GeneCard Gene ID	Gene Symbol	Type	log2 (siGM312 / siNC12)	Pvalue(siGM312 / siNC12)	Qvalue (siGM312 / siNC12)	siNC_1 FPKM	siNC_2 FPKM	siST3_1 FPKM	siST3_2 FPKM	siNC_1 TPM	siNC_2 TPM	siST3_1 TPM	siST3_2 TPM
6856	6856	'SYPL1'	mRNA	-0.48819086	9.52E-04	0.011115319	42.24	48.14	30.09	36.28	97.26	106.15	70.95	83.28
687	687	'KLF9'	mRNA	-0.570809564	6.90E-05	0.001211658	10.32	11.13	7.35	7.52	23.75	24.54	17.33	17.27
6876	6876	'TAGLN'	mRNA	-0.783136252	3.27E-11	2.20E-09	235.9	201.45	133.89	128.07	543.13	444.21	315.67	293.99
6880	6880	'TAF9'	mRNA	-0.458813645	0.001815011	0.019035388	51	54.41	38.88	40.11	117.42	119.98	91.67	92.07
6884	6884	'TAF13'	mRNA	-1.808714018	0.001220584	0.013723752	101.29	92.51	17.64	39.12	233.2	203.98	41.59	89.81
6892	6892	'TAPBP'	mRNA	0.557349869	1.07E-06	3.05E-05	65.41	64.82	104.4	95.85	150.59	142.94	246.13	220.05
6917	6917	'TCEA1'	mRNA	-0.454774936	1.95E-04	0.002993998	51.49	57.55	41.76	40.25	118.56	126.9	98.44	92.39
692312	692312	'PPAN-P2RY11'	mRNA	-7.796062797	5.25E-07	1.61E-05	0.82	0.8	0	0	1.88	1.77	0	0
6925	6925	'TCF4'	mRNA	0.611423826	9.39E-07	2.71E-05	10.32	10.33	15.59	16.53	23.75	22.79	36.76	37.95
6926	6926	'TBX3'	mRNA	1.351436603	1.18E-20	2.55E-18	10.03	9.28	23.14	27.59	23.08	20.46	54.56	63.34
6929	6929	'TCF3'	mRNA	-0.668419293	2.53E-05	4.99E-04	11.29	11.53	6.89	8.55	25.99	25.41	16.24	19.63
6990	6990	'DYNLT3'	mRNA	-0.568702076	2.20E-04	0.003322127	28.05	30.06	18.38	21.93	64.57	66.28	43.34	50.34
701	701	'BUB1B'	mRNA	-1.373499046	2.76E-05	5.41E-04	2.8	2.52	0.73	1.38	6.44	5.56	1.71	3.17
7010	7010	'TEK'	mRNA	-0.438568127	3.53E-04	0.004891757	31.31	30.5	22.75	24.35	72.09	67.24	53.63	55.91
7029	7029	'TFDP2'	mRNA	-0.68744282	7.99E-06	1.81E-04	6.12	6.41	4.01	3.68	14.09	14.13	9.47	8.45
7040	7040	'TGFB1'	mRNA	0.474799778	7.02E-05	0.001229481	45.82	41.26	65.58	61.68	105.49	90.99	154.6	141.59
7041	7041	'TGFB1I1'	mRNA	-0.493834353	0.001008098	0.011665649	39.19	33.92	28.71	24.88	90.22	74.8	67.68	57.11
7042	7042	'TGFB2'	mRNA	-0.930663278	2.44E-07	8.20E-06	5.79	4.85	2.99	2.77	13.32	10.69	7.05	6.35
7045	7045	'TGFBI'	mRNA	0.425661287	2.70E-04	0.003923902	1130.19	1249.19	1548.76	1740.8	2602.15	2754.54	3651.36	3996.22
7046	7046	'TGFBR1'	mRNA	-1.405734225	2.46E-23	6.24E-21	11.37	12.37	4.65	4.25	26.19	27.27	10.96	9.76
7058	7058	'THBS2'	mRNA	0.629458432	8.11E-10	4.38E-08	212.14	218.84	345.23	338.8	488.44	482.56	813.92	777.76
7059	7059	'THBS3'	mRNA	-0.46206556	1.98E-04	0.003022205	44.75	44.54	35.29	30.38	103.04	98.21	83.2	69.74
7071	7071	'KLF10'	mRNA	0.464011963	0.001199181	0.013539327	13.79	15.34	21.36	20	31.75	33.83	50.35	45.92
7083	7083	'TK1'	mRNA	-1.177738533	5.29E-05	9.54E-04	8.1	7.58	3.11	4.13	18.64	16.7	7.33	9.47
7090	7090	'TLE3'	mRNA	0.635545457	0.00121143	0.013649168	2.62	2.42	3.8	4.06	6.03	5.35	8.96	9.32
7107	7107	'GPR137B'	mRNA	0.688599477	7.94E-06	1.80E-04	12.66	14.49	23.44	21.58	29.16	31.95	55.25	49.54
7111	7111	'TMOD1'	mRNA	1.925679835	4.65E-12	3.53E-10	0.99	1.31	5.28	3.99	2.29	2.89	12.44	9.17
7112	7112	'TMPO'	mRNA	-0.81648586	4.63E-06	1.11E-04	7.15	6.95	4.19	4.17	16.47	15.32	9.87	9.56
7114	7114	'TMSB4X'	mRNA	-0.697734059	5.89E-07	1.79E-05	4858.8	5893.83	2995.22	3815.7	11186.91	12996.2	7061.53	8759.41
7128	7128	'TNFAIP3'	mRNA	0.71348053	3.72E-08	1.47E-06	27.18	30.6	53.63	44.05	62.58	67.47	126.44	101.11
7148	7148	'TNXB'	mRNA	-1.286035461	5.54E-14	5.36E-12	8.89	6.87	3.78	3.05	20.47	15.14	8.92	7
7150	7150	'TOP1'	mRNA	0.550630941	2.82E-05	5.50E-04	24.97	21.3	35.22	34.67	57.5	46.98	83.04	79.6
7153	7153	'TOP2A'	mRNA	-1.54788396	2.53E-15	2.76E-13	8.33	8.37	2.34	3.61	19.17	18.45	5.52	8.3
7157	7157	'TP53'	mRNA	-0.577070582	3.04E-04	0.00434605	28.97	27.5	22.64	16.49	66.69	60.63	53.37	37.86
7162	7162	'TPBG'	mRNA	0.47041906	8.15E-05	0.00140151	48.79	49.68	67.36	72.79	112.34	109.54	158.81	167.09
7164	7164	'TPD52L1'	mRNA	-1.126980523	1.30E-04	0.002104633	14.22	10.28	6.92	5.1	32.73	22.67	16.3	11.72
7165	7165	'TPD52L2'	mRNA	-0.839427227	2.70E-11	1.85E-09	93.43	90.35	58.22	47.82	215.11	199.23	137.25	109.78
7169	7169	'TPM2'	mRNA	-0.753346623	7.18E-12	5.30E-10	704.77	664.77	437.7	401.65	1622.66	1465.86	1031.91	922.03
7220	7220	'TRPC1'	mRNA	0.489693698	0.001525369	0.016554894	6.69	6.38	10.32	8.48	15.41	14.08	24.32	19.48
7247	7247	'TSN'	mRNA	-0.434693981	0.00108673	0.012468997	22.39	24.24	17.83	17.72	51.56	53.45	42.03	40.67
7248	7248	'TSC1'	mRNA	0.529904953	3.92E-05	7.32E-04	7.02	7.44	11.27	10.23	16.16	16.4	26.57	23.49
726	726	'CAPN5'	mRNA	0.516943464	8.93E-04	0.010517078	12.81	11.37	20.34	15.39	29.49	25.06	47.95	35.34
7267	7267	'TTC3'	mRNA	-0.447506141	3.88E-04	0.005300573	53.68	55.12	37.21	44.52	123.6	121.55	87.72	102.2
727910	727910	'TLCD2'	mRNA	-0.796651741	0.001045336	0.012062195	2.44	2.3	1.66	1.16	5.61	5.07	3.92	2.66
728239	728239	'MAGED4'	mRNA	0.756614092	4.16E-04	0.005637205	5.41	4.73	7.77	9.9	12.46	10.44	18.32	22.72
7283	7283	'TUBG1'	mRNA	-0.966893672	1.30E-06	3.61E-05	24.76	23.02	10.3	14.8	57.01	50.75	24.29	33.98
7286	7286	'TUFT1'	mRNA	-1.106327497	3.43E-09	1.66E-07	11.24	10.44	4.64	5.76	25.87	23.02	10.93	13.21
7292	7292	'TNFSF4'	mRNA	-1.01341479	2.35E-08	9.73E-07	9.62	9.12	4.11	5.11	22.14	20.11	9.7	11.73
7296	7296	'TXNRD1'	mRNA	-0.772337453	2.16E-11	1.51E-09	522.59	500.91	290.84	327.29	1203.22	1104.54	685.69	751.34
7298	7298	'TYMS'	mRNA	-1.643363082	4.90E-11	3.25E-09	10.58	10.96	3.97	3.15	24.36	24.16	9.35	7.22
730094	730094	'MOSMO'	mRNA	0.498889334	0.005877454	0.048600073	3.8	3.76	5.44	5.57	8.75	8.29	12.82	12.79
731220	731220	'RFX8'	mRNA	1.316967045	8.87E-15	9.42E-13	10.35	13.34	33.23	26.62	23.84	29.42	78.33	61.11
7320	7320	'UBE2B'	mRNA	-0.599674268	1.38E-04	0.002220092	24.2	25.87	15.5	18.5	55.73	57.04	36.53	42.47
7371	7371	'UCK2'	mRNA	-0.62880082	2.43E-04	0.003589303	8.86	8.36	5.09	6.39	20.39	18.43	11.99	14.67
740	740	'MRPL49'	mRNA	-0.737360397	2.92E-06	7.37E-05	21.92	21.53	14.03	12.84	50.47	47.46	33.07	29.48
7419	7419	'VDAC3'	mRNA	-0.44089847	0.00207814	0.021181646	52.42	55.57	38.48	43.58	120.7	122.54	90.71	100.03
7421	7421	'VDR'	mRNA	0.677208441	7.37E-07	2.21E-05	10.17	9.32	16.65	16.91	23.42	20.55	39.25	38.82
7422	7422	'VEGFA'	mRNA	1.231668572	7.11E-23	1.78E-20	24.93	27.11	59.08	64.71	57.39	59.78	139.28	148.55
7430	7430	'EZR'	mRNA	-0.757265444	2.08E-08	8.72E-07	29.11	26.57	17.2	16.76	67.03	58.59	40.56	38.48
7433	7433	'VIPR1'	mRNA	0.737475591	1.90E-04	0.002922519	11.04	7.99	18.86	13.39	25.43	17.62	44.47	30.73
7453	7453	'WARS1'	mRNA	-0.676730323	6.41E-08	2.39E-06	121.63	147.16	91.77	84.29	280.04	324.5	216.37	193.5
7461	7461	'CLIP2'	mRNA	0.842217715	5.41E-11	3.54E-09	13.94	12.47	25.6	23.21	32.09	27.5	60.34	53.27
7465	7465	'WEE1'	mRNA	-1.008632085	1.83E-06	4.89E-05	6.84	7.26	4.32	2.91	15.75	16	10.18	6.67
7466	7466	'WFS1'	mRNA	0.420110739	0.003633591	0.03335308	15.21	12.92	19.16	19.62	35.01	28.49	45.17	45.05
7472	7472	'WNT2'	mRNA	-1.068004662	0.003805656	0.034503621	1.76	1.74	0.56	1.15	4.05	3.84	1.32	2.64
7474	7474	'WNT5A'	mRNA	0.450809309	0.002403485	0.023927342	6.48	5.82	8.78	8.66	14.92	12.84	20.71	19.88
7534	7534	'YWHAZ'	mRNA	-0.526871347	5.82E-07	1.78E-05	218.97	226.82	164.04	154.51	504.15	500.16	386.74	354.7
7538	7538	'ZFP36'	mRNA	-0.666177295	0.003028888	0.02876116	10.61	9.18	7.03	5.84	24.43	20.25	16.58	13.41
754	754	'PTTG1IP'	mRNA	-0.604417917	9.16E-09	4.20E-07	293.03	301.54	201.22	201.76	674.67	664.91	474.39	463.16
7706	7706	'TRIM25'	mRNA	-0.445612925	2.24E-04	0.003353114	26.68	27.57	21.92	19.17	61.44	60.78	51.68	44.01
7709	7709	'ZBTB17'	mRNA	0.912740216	6.21E-06	1.45E-04	4.67	3.95	8.49	8.24	10.75	8.72	20.02	18.92
7728	7728	'ZNF175'	mRNA	1.463873324	6.71E-17	8.79E-15	3.76	4.96	11.22	12.82	8.65	10.94	26.46	29.44
7764	7764	'ZNF217'	mRNA	0.428247895	0.005657231	0.047159073	7.14	7.27	11.29	8.73	16.44	16.04	26.63	20.04
7779	7779	'SLC30A1'	mRNA	-0.727424111	2.44E-08	1.01E-06	23.79	23.93	13.82	15.86	54.79	52.77	32.58	36.4
7782	7782	'SLC30A4'	mRNA	-0.758085804	7.91E-05	0.001365694	7.43	7.53	5.47	5.51	17.1	16.61	12.89	12.64
7813	7813	'EVI5'	mRNA	-1.283395957	1.30E-17	1.84E-15	15.11	13.73	5.73	6.14	34.79	30.28	13.52	14.09
7840	7840	'ALMS1'	mRNA	0.489933556	0.002931366	0.027982318	1.78	1.78	2.47	2.67	4.09	3.92	5.83	6.13
7841	7841	'MOGS'	mRNA	0.506164919	0.001515271	0.016456289	24.34	20.19	28.85	36.01	56.03	44.52	68.02	82.67
7851	7851	'MALL'	mRNA	-0.767473542	9.33E-08	3.35E-06	54.7	43.98	30.08	29.7	125.93	96.99	70.93	68.17
7852	7852	'CXCR4'	mRNA	4.972599553	4.92E-05	8.95E-04	0.04	0.04	0.78	1.85	0.09	0.09	1.83	4.26
7866	7866	'IFRD2'	mRNA	-0.845040785	4.85E-05	8.84E-04	16.29	13.99	7.3	10.04	37.5	30.85	17.21	23.04
7881	7881	'KCNAB1'	mRNA	0.768442874	3.63E-08	1.43E-06	11.42	12.11	22.71	18.31	26.3	26.7	53.54	42.04
7884	7884	'SLBP'	mRNA	-0.933881868	3.03E-09	1.48E-07	26.17	26.17	14.46	13.74	60.26	57.7	34.08	31.55
79026	79026	'AHNAK'	mRNA	-0.876883111	3.08E-15	3.34E-13	219.52	213.64	117.26	128.55	505.42	471.09	276.45	295.1
7903	7903	'ST8SIA4'	mRNA	1.094494017	0.004524002	0.039730517	0.39	0.5	0.77	0.94	0.91	1.09	1.81	2.15
79048	79048	'SECISBP2'	mRNA	1.152620714	1.02E-12	8.47E-11	6.1	6.02	13.21	14.42	14.04	13.27	31.14	33.11
79086	79086	'SMIM7'	mRNA	-0.511504902	0.003443038	0.031965165	30.99	32.64	20.62	25.99	71.34	71.96	48.62	59.67
79088	79088	'ZNF426'	mRNA	-0.607895347	7.01E-04	0.008607865	4.29	4.26	2.95	2.98	9.88	9.4	6.95	6.83
79094	79094	'CHAC1'	mRNA	-0.649529466	0.004181195	0.037222946	10.49	10.03	6.99	6.06	24.14	22.12	16.48	13.91
79147	79147	'FKRP'	mRNA	0.528682502	0.001336324	0.014789684	7.2	6.6	10.46	10.12	16.58	14.56	24.66	23.22
7917	7917	'BAG6'	mRNA	0.401653904	5.40E-04	0.006956821	46.61	43.85	64.74	58.68	107.3	96.69	152.63	134.7
79174	79174	'CRELD2'	mRNA	0.495050453	0.001613602	0.01731585	22.44	21.68	31.94	32.18	51.66	47.82	75.3	73.87
79180	79180	'EFHD2'	mRNA	-0.848665054	9.30E-09	4.24E-07	22.6	22.57	13.14	12.66	52.03	49.77	30.97	29.07
79183	79183	'TTPAL'	mRNA	-0.508982079	0.001902386	0.019762188	10.87	8.71	5.62	7.24	25.02	19.2	13.24	16.61
79188	79188	'TMEM43'	mRNA	-0.432229219	3.08E-04	0.004384855	49.95	51.61	41.08	36.36	115	113.8	96.85	83.47
79365	79365	'BHLHE41'	mRNA	0.655339601	5.29E-04	0.006845479	5.72	5.8	11.02	7.73	13.17	12.79	25.98	17.74
794	794	'CALB2'	mRNA	1.918198298	3.11E-09	1.51E-07	1.8	2.06	7.01	8.21	4.14	4.55	16.54	18.84
79414	79414	'LRFN3'	mRNA	0.556802495	0.004697472	0.040790925	3.81	2.94	5.33	4.92	8.77	6.49	12.57	11.29
79572	79572	'ATP13A3'	mRNA	0.842104512	2.92E-13	2.59E-11	140.83	142.6	244.83	277.63	324.25	314.44	577.22	637.32
79585	79585	'CORO7'	mRNA	0.955376391	1.83E-05	3.75E-04	2.43	2.37	4.69	4.85	5.59	5.23	11.06	11.13
79602	79602	'ADIPOR2'	mRNA	-0.425195941	0.005792498	0.048155454	19.95	19.75	13.35	17.08	45.94	43.55	31.47	39.22
79633	79633	'FAT4'	mRNA	-0.632020029	9.02E-06	2.00E-04	5.16	5.09	3.72	3.08	11.89	11.22	8.78	7.07
79647	79647	'AKIRIN1'	mRNA	-0.724266082	2.01E-07	6.82E-06	26.85	26.39	16.12	17.07	61.82	58.18	38.01	39.19
7965	7965	'AIMP2'	mRNA	-0.562690179	0.004595926	0.040231685	21.04	20.19	14.04	14.65	48.45	44.53	33.11	33.64
79677	79677	'SMC6'	mRNA	-0.652168942	8.58E-06	1.93E-04	10.28	11.81	7.32	7.16	23.68	26.03	17.26	16.44
79685	79685	'SAP30L'	mRNA	-0.768713729	1.19E-06	3.33E-05	6.35	6.24	3.98	3.65	14.63	13.76	9.38	8.37
79709	79709	'COLGALT1'	mRNA	0.563967705	6.73E-07	2.03E-05	75.31	73.33	109.61	117.17	173.39	161.7	258.42	268.99
79711	79711	'IPO4'	mRNA	-0.905302414	1.09E-07	3.87E-06	13.24	12.51	6.31	7.85	30.5	27.58	14.87	18.02
79714	79714	'CCDC51'	mRNA	-0.721967236	9.56E-04	0.011151012	11.78	11.33	7.37	7.41	27.12	24.99	17.38	17.01
79718	79718	'TBL1XR1'	mRNA	-0.407780915	0.001200129	0.013540621	21.26	21.4	17.95	15	48.96	47.19	42.32	34.43
79751	79751	'SLC25A22'	mRNA	0.659106757	1.22E-04	0.001999286	8.74	7.51	13.63	12.87	20.13	16.56	32.12	29.54
79753	79753	'SNIP1'	mRNA	-0.770993144	1.34E-04	0.002164958	4.48	4.17	2.53	2.7	10.32	9.2	5.96	6.19
79772	79772	'MCTP1'	mRNA	1.114551799	1.17E-04	0.001937165	1.07	1.68	3.58	2.47	2.47	3.71	8.44	5.67
79778	79778	'MICALL2'	mRNA	0.719728052	2.67E-04	0.003890719	3.75	3.71	6.73	5.81	8.62	8.19	15.86	13.33
7980	7980	'TFPI2'	mRNA	1.511469938	3.05E-04	0.004353196	521.7	579.86	1173.12	2048.76	1201.15	1278.62	2765.75	4703.18
79828	79828	'METTL8'	mRNA	-0.70237981	1.21E-05	2.60E-04	8.44	8.44	5.03	5.27	19.43	18.61	11.85	12.1
7984	7984	'ARHGEF5'	mRNA	-0.565943223	0.004103634	0.036673125	3.47	3.47	2.39	2.46	7.99	7.65	5.63	5.65
79850	79850	'TLCD3A'	mRNA	-0.656408488	8.62E-04	0.010243214	13.99	12.49	7.46	9.8	32.22	27.54	17.58	22.5
79888	79888	'LPCAT1'	mRNA	0.57086997	3.77E-04	0.005175705	23.03	20.65	28.28	38.47	53.03	45.53	66.67	88.32
79894	79894	'ZNF672'	mRNA	0.560160488	0.006046906	0.049769038	4.27	3.98	6.65	5.9	9.84	8.77	15.67	13.55
79899	79899	'PRR5L'	mRNA	-1.015978269	1.38E-04	0.002214373	2.69	2.84	1.56	1.28	6.19	6.27	3.67	2.94
79924	79924	'ADM2'	mRNA	-0.903612186	1.06E-05	2.32E-04	4.88	5.2	3.14	2.42	11.24	11.47	7.41	5.54
79932	79932	'KIAA0319L'	mRNA	0.628308926	6.54E-07	1.98E-05	15.42	14.47	23.93	23.47	35.51	31.91	56.42	53.89
79956	79956	'ERMP1'	mRNA	-0.854495459	1.53E-06	4.19E-05	5.78	5.73	3.58	2.92	13.32	12.64	8.44	6.71
79960	79960	'JADE1'	mRNA	-0.443043292	0.00242935	0.024113563	9.71	9.41	7.64	6.89	22.35	20.74	18.02	15.81
79971	79971	'WLS'	mRNA	0.540484251	9.58E-06	2.11E-04	51.57	57.68	78.53	83.2	118.74	127.18	185.15	191
79987	79987	'SVEP1'	mRNA	-0.851006472	1.04E-12	8.64E-11	15.97	14.98	9.32	8.38	36.76	33.04	21.97	19.24
800	800	'CALD1'	mRNA	-0.811169899	4.10E-15	4.38E-13	392.76	384.6	228.86	227.62	904.29	848.06	539.57	522.53
80008	80008	'TMEM156'	mRNA	1.920014647	7.57E-04	0.009189913	0.37	0.39	1.56	1.42	0.86	0.85	3.69	3.25
80024	80024	'SLC8B1'	mRNA	-1.238664183	2.15E-10	1.25E-08	9.26	7.91	3.22	3.65	21.33	17.44	7.6	8.38
80045	80045	'GPR157'	mRNA	0.722206341	0.004930319	0.042382486	1.3	1.41	2.1	2.36	2.99	3.11	4.94	5.42
80114	80114	'BICC1'	mRNA	-0.508854432	9.23E-04	0.010805237	19.31	19.06	16.42	11.59	44.45	42.04	38.72	26.61
80149	80149	'ZC3H12A'	mRNA	0.867720147	3.14E-07	1.03E-05	7.87	8.49	16.88	13.92	18.11	18.71	39.79	31.96
80176	80176	'SPSB1'	mRNA	1.210977094	1.89E-19	3.35E-17	14.63	14.12	36.56	32.09	33.67	31.14	86.21	73.66
80206	80206	'FHOD3'	mRNA	0.868159694	1.64E-08	7.09E-07	5.54	6.51	10.89	11.65	12.75	14.36	25.67	26.75
80218	80218	'NAA50'	mRNA	-1.026457857	2.19E-15	2.44E-13	29.44	31.3	14.26	16.43	67.78	69.02	33.62	37.72
80223	80223	'RAB11FIP1'	mRNA	-1.284962364	5.13E-04	0.006675862	0.83	0.94	0.32	0.43	1.92	2.07	0.76	0.99
80255	80255	'SLC35F5'	mRNA	-1.263978862	3.06E-18	4.65E-16	17.73	17.61	9.47	7.38	40.81	38.82	22.33	16.93
80267	80267	'EDEM3'	mRNA	0.429730777	1.90E-04	0.002922519	19.45	19.59	28.19	26.31	44.79	43.21	66.45	60.4
80273	80273	'GRPEL1'	mRNA	-0.500221839	0.0047426	0.041094946	11.04	11.25	8.94	7.32	25.42	24.82	21.09	16.81
80301	80301	'PLEKHO2'	mRNA	-0.586369611	2.66E-05	5.22E-04	22.04	20.53	15.83	13.43	50.75	45.27	37.31	30.83
80303	80303	'EFHD1'	mRNA	-1.848000279	6.02E-04	0.007613277	2.04	1.61	0.71	0.39	4.7	3.55	1.67	0.9
80310	80310	'PDGFD'	mRNA	-0.508403536	0.003577082	0.032908751	7.13	7.17	5.5	4.88	16.43	15.82	12.96	11.21
80315	80315	'CPEB4'	mRNA	0.758475032	1.87E-07	6.38E-06	4.2	4.32	8.01	6.91	9.67	9.52	18.89	15.86
8038	8038	'ADAM12'	mRNA	0.603781215	1.26E-07	4.44E-06	54.63	54.98	80.54	88.35	125.79	121.23	189.87	202.82
80381	80381	'CD276'	mRNA	-1.772431485	4.05E-38	2.74E-35	64.24	62.53	17.1	20.94	147.9	137.88	40.32	48.08
805	805	'CALM2'	mRNA	-0.56892442	1.16E-06	3.26E-05	570.27	633.13	393.35	438.81	1312.98	1396.1	927.37	1007.33
80727	80727	'TTYH3'	mRNA	1.11933555	2.98E-19	5.15E-17	50.03	41.32	104.21	100.44	115.18	91.1	245.68	230.57
8073	8073	'PTP4A2'	mRNA	-0.428073184	1.25E-04	0.002041446	64.08	67.63	51.11	49.56	147.53	149.13	120.5	113.77
80765	80765	'STARD5'	mRNA	-1.027921414	5.22E-04	0.006774632	1.7	1.94	1.09	0.76	3.91	4.27	2.56	1.75
80781	80781	'COL18A1'	mRNA	0.497544963	1.61E-05	3.32E-04	34.02	32.3	51.02	45.63	78.33	71.23	120.29	104.75
80824	80824	'DUSP16'	mRNA	0.785858304	5.02E-04	0.006551554	1.57	1.63	3.37	2.61	3.61	3.6	7.94	5.99
8085	8085	'KMT2D'	mRNA	0.404332061	5.97E-04	0.007577912	5.53	5.24	7.49	7.21	12.74	11.55	17.67	16.55
80851	80851	'SH3BP5L'	mRNA	0.532142602	6.21E-04	0.007797738	15.72	14.6	20.2	24.97	36.2	32.19	47.62	57.32
8091	8091	'HMGA2'	mRNA	1.074887596	2.97E-11	2.02E-09	13.54	14.24	35.34	25.56	31.18	31.41	83.31	58.68
8110	8110	'DPF3'	mRNA	0.813291114	2.41E-04	0.003572334	2.22	1.99	3.15	3.8	5.11	4.39	7.44	8.71
8111	8111	'GPR68'	mRNA	1.27568205	2.85E-13	2.54E-11	4.67	4.77	12.72	10.9	10.75	10.52	29.98	25.02
8140	8140	'SLC7A5'	mRNA	-0.618009133	1.02E-06	2.92E-05	57.25	52.11	34.38	38.97	131.81	114.91	81.05	89.47
81493	81493	'SYNC'	mRNA	-1.133548792	3.85E-16	4.64E-14	33.27	31.69	14.09	16.38	76.59	69.87	33.22	37.6
81554	81554	'RCC1L'	mRNA	-0.791732055	5.34E-06	1.27E-04	20.75	19.3	10.45	13.43	47.77	42.56	24.64	30.83
81557	81557	'MAGED4B'	mRNA	1.398304564	2.99E-04	0.004275983	0.85	0.86	1.9	2.59	1.97	1.9	4.48	5.94
81562	81562	'LMAN2L'	mRNA	-1.444990423	2.76E-12	2.15E-10	11.43	10.77	3.75	4.63	26.33	23.76	8.85	10.63
81572	81572	'PDRG1'	mRNA	-0.761281981	3.21E-04	0.004527978	9.53	9.78	5.65	6.08	21.93	21.57	13.33	13.96
81610	81610	'FAM83D'	mRNA	-1.197961314	0.00110197	0.012617134	2.67	2.51	0.94	1.38	6.16	5.53	2.21	3.18
81619	81619	'TSPAN14'	mRNA	0.933065361	2.64E-10	1.52E-08	12.16	10.88	20.86	25.1	27.99	23.99	49.17	57.63
81624	81624	'DIAPH3'	mRNA	-0.917836141	1.85E-05	3.79E-04	7.36	5.94	2.95	4.28	16.95	13.1	6.95	9.83
81671	81671	'VMP1'	mRNA	0.442212102	3.30E-04	0.004631381	35.53	40.36	51.65	54.43	81.8	89.01	121.78	124.95
81839	81839	'VANGL1'	mRNA	-1.605774314	3.02E-20	5.70E-18	4.98	4.85	1.51	1.82	11.46	10.7	3.56	4.17
81848	81848	'SPRY4'	mRNA	0.811483601	2.69E-07	8.88E-06	5.3	5.15	10.52	8.71	12.2	11.35	24.8	19.99
81855	81855	'SFXN3'	mRNA	0.492741234	2.45E-04	0.003618388	24.56	22.67	37.15	31.55	56.54	49.99	87.58	72.43
81875	81875	'ISG20L2'	mRNA	-1.113497962	1.18E-08	5.22E-07	8.61	8.9	4.14	4.32	19.82	19.63	9.75	9.92
81928	81928	'CABLES2'	mRNA	0.725609682	0.003236599	0.030413549	2.18	1.76	3.3	3.41	5.02	3.88	7.79	7.83
81929	81929	'SEH1L'	mRNA	-0.907748428	5.09E-08	1.93E-06	12.16	12.22	6.93	7.06	28	26.94	16.35	16.22
8200	8200	'GDF5'	mRNA	-1.161459771	4.57E-06	1.09E-04	10.22	9.41	5.96	3.12	23.53	20.74	14.05	7.17
8204	8204	'NRIP1'	mRNA	0.748756632	3.31E-07	1.08E-05	8.64	9.35	13.81	17.31	19.88	20.61	32.57	39.73
822	822	'CAPG'	mRNA	-0.477669499	0.00360114	0.033092599	35.72	34.65	24.74	27.44	82.25	76.4	58.33	63
8303	8303	'SNN'	mRNA	0.774662034	3.11E-06	7.76E-05	6.5	6.27	11.04	11.46	14.96	13.81	26.02	26.31
831	831	'CAST'	mRNA	-0.540566261	1.14E-06	3.21E-05	88.06	83.41	60.33	61.48	202.76	183.92	142.24	141.14
8321	8321	'FZD1'	mRNA	0.830396308	2.54E-07	8.48E-06	3.96	3.99	8.17	6.43	9.12	8.8	19.27	14.77
8322	8322	'FZD4'	mRNA	-0.411351544	0.002066047	0.021084838	14.79	13.75	10.4	11.7	34.04	30.33	24.51	26.86
8323	8323	'FZD6'	mRNA	0.481724153	9.14E-05	0.001550455	34.49	38.6	50.72	54.21	79.41	85.11	119.58	124.44
8325	8325	'FZD8'	mRNA	0.782858586	5.04E-07	1.55E-05	11.48	10.63	17.45	21.69	26.44	23.44	41.14	49.8
833	833	'CARS1'	mRNA	-0.483336195	1.22E-04	0.001999286	43.3	47.31	34.39	32.32	99.69	104.32	81.09	74.19
83443	83443	'SF3B5'	mRNA	-0.640476912	1.24E-04	0.002021129	76.91	82.62	51.79	53.53	177.07	182.18	122.1	122.88
8349	8349	'H2BC21'	mRNA	1.214961701	2.96E-05	5.71E-04	2.21	2	5.88	4.21	5.09	4.4	13.87	9.66
835	835	'CASP2'	mRNA	-0.587248597	0.004034867	0.036222599	4.83	4.92	3.01	3.67	11.12	10.84	7.1	8.42
83540	83540	'NUF2'	mRNA	-1.177191299	0.002118708	0.021527612	2.82	3.25	1.06	1.65	6.49	7.16	2.51	3.78
83604	83604	'TMEM47'	mRNA	-0.925217569	8.67E-13	7.34E-11	26.09	25.06	14.56	13.22	60.06	55.25	34.33	30.35
83666	83666	'PARP9'	mRNA	-0.90646094	1.04E-07	3.69E-06	13.67	17.72	9.27	8.02	31.47	39.07	21.85	18.42
83716	83716	'CRISPLD2'	mRNA	1.095574465	2.59E-07	8.60E-06	2.26	2.51	6.1	4.43	5.19	5.53	14.39	10.17
83742	83742	'MARVELD1'	mRNA	-0.558538481	2.25E-05	4.50E-04	57.99	54.61	36.22	42.49	133.52	120.43	85.38	97.54
83786	83786	'FRMD8'	mRNA	-1.104797555	7.30E-11	4.65E-09	11.92	10.21	5.36	5.28	27.44	22.51	12.63	12.11
839	839	'CASP6'	mRNA	-1.171715218	3.22E-04	0.004535852	6.39	5.73	2.05	3.54	14.71	12.63	4.84	8.13
8394	8394	'PIP5K1A'	mRNA	-0.440210934	0.001202399	0.013556822	19.98	19.7	14.54	15.17	46	43.44	34.29	34.83
83987	83987	'CCDC8'	mRNA	-0.761856213	4.84E-04	0.006357741	6.01	5.27	3.11	3.74	13.83	11.62	7.32	8.59
