ID	name	label	UP/DOWN	statistic	p.value	FDRp.value	type
N-hsa04960-26	Aldosterone-regulated sodium reabsorption: IGF1	IGF1	DOWN	-12.209196137134	1.75234151017829e-26	1.37418133851276e-25	gene
N-hsa04960-10 29	Aldosterone-regulated sodium reabsorption: NEDD4L SFN	NEDD4L SFN	UP	3.17848068123234	0.00169480533069675	0.0024557060187601	gene
N-hsa04960-27	Aldosterone-regulated sodium reabsorption: KCNJ1	KCNJ1	DOWN	-5.59932514482149	6.41927959151257e-08	1.4215919780847e-07	gene
N-hsa04960-3	Aldosterone-regulated sodium reabsorption: SCNN1A	SCNN1A	UP	3.58967907169648	0.000408718386382064	0.000648575121700676	gene
N-hsa04960-13	Aldosterone-regulated sodium reabsorption: FXYD4	FXYD4	UP	3.45087376977324	0.00067054254083232	0.00105034731837952	gene
N-hsa04960-4	Aldosterone-regulated sodium reabsorption: ATP1B4	ATP1B4	UP	1.93923998490237	0.05375885259173	0.0667733605579698	gene
N-hsa04960-15	Aldosterone-regulated sodium reabsorption: Cortisone	Cortisone	DOWN	-0.189572783766184	0.84981978661845	0.861767555402034	compound
N-hsa04961-3	Endocrine and other factor-regulated calcium reabsorption: Parathyroid hormone	Parathyroid hormone	UP	-8	1	1	compound
N-hsa04961-6	Endocrine and other factor-regulated calcium reabsorption: PTH1R	PTH1R	DOWN	-13.1997945405078	1.20504348901075e-29	1.21939392533991e-28	gene
N-hsa04961-21	Endocrine and other factor-regulated calcium reabsorption: BDKRB2	BDKRB2	DOWN	-4.02320779069462	7.91021708405765e-05	0.000134063050744289	gene
N-hsa04961-24	Endocrine and other factor-regulated calcium reabsorption: Calcium cation	Calcium cation	UP	-8	1	1	compound
N-hsa04961-39	Endocrine and other factor-regulated calcium reabsorption: KL	KL	DOWN	-19.4490589134125	1.40104065378547e-49	9.55017052245193e-48	gene
N-hsa04961-40	Endocrine and other factor-regulated calcium reabsorption: PRKCA	PRKCA	DOWN	-8.5394387185195	2.29946886452411e-15	8.11354116418831e-15	gene
N-hsa04961-41	Endocrine and other factor-regulated calcium reabsorption: GNAQ	GNAQ	DOWN	-4.56405099537104	8.36745807891133e-06	1.53630635068883e-05	gene
N-hsa04961-42	Endocrine and other factor-regulated calcium reabsorption: PLCB1	PLCB1	UP	4.94537681664405	1.51364079654298e-06	2.9590651941242e-06	gene
N-hsa04961-43	Endocrine and other factor-regulated calcium reabsorption: Diacylglycerol	Diacylglycerol	UP	-8	1	1	compound
N-hsa04961-45	Endocrine and other factor-regulated calcium reabsorption: KLK1	KLK1	DOWN	-6.2587006253625	2.02335203060857e-09	5.05878784597539e-09	gene
N-hsa04961-49	Endocrine and other factor-regulated calcium reabsorption: PRKACA	PRKACA	UP	3.34492251247436	0.000968509434439596	0.00143896144235421	gene
N-hsa04961-50	Endocrine and other factor-regulated calcium reabsorption: 3,5-Cyclic AMP	3,5-Cyclic AMP	UP	-8	1	1	compound
N-hsa04961-51	Endocrine and other factor-regulated calcium reabsorption: ADCY6	ADCY6	DOWN	-5.22926435782378	3.97312032404142e-07	8.29806914815789e-07	gene
N-hsa04961-52	Endocrine and other factor-regulated calcium reabsorption: GNAS	GNAS	UP	7.01371666457083	2.86072182300604e-11	7.9968713240678e-11	gene
N-hsa04961-53	Endocrine and other factor-regulated calcium reabsorption: ATP1B4	ATP1B4	UP	1.93923998490237	0.05375885259173	0.0667733605579698	gene
N-hsa04961-54	Endocrine and other factor-regulated calcium reabsorption: KL*	KL*	DOWN	-19.4490589134125	1.40104065378547e-49	9.55017052245193e-48	gene
N-hsa04961-8 9	Endocrine and other factor-regulated calcium reabsorption: VDR Calcitriol	VDR Calcitriol	UP	2.92916793998462	0.00375883742865501	0.00520913060097118	gene
N-hsa04961-47 48	Endocrine and other factor-regulated calcium reabsorption: ESR1 Estradiol-17beta	ESR1 Estradiol-17beta	DOWN	-3.09360275065981	0.00223531068178515	0.00314913290009387	gene
N-hsa04961-5	Endocrine and other factor-regulated calcium reabsorption: TRPV5	TRPV5	DOWN	-0.967686545740362	0.334270120157944	0.364947463615363	gene
N-hsa04961-12	Endocrine and other factor-regulated calcium reabsorption: SLC8A1	SLC8A1	DOWN	-2.3331206705166	0.0205502291407389	0.0264576735907022	gene
N-hsa04961-26	Endocrine and other factor-regulated calcium reabsorption: TRPV5*	TRPV5*	DOWN	-0.967686545740362	0.334270120157944	0.364947463615363	gene
N-hsa04961-13	Endocrine and other factor-regulated calcium reabsorption: ATP2B1	ATP2B1	DOWN	-4.39867266431803	1.70122436870964e-05	3.04551075298872e-05	gene
N-hsa04961-20	Endocrine and other factor-regulated calcium reabsorption: CALB1*	CALB1*	DOWN	-6.07985425152112	5.3007337144516e-09	1.28489453812987e-08	gene
N-hsa04961-17	Endocrine and other factor-regulated calcium reabsorption: CALB1	CALB1	DOWN	-6.07985425152112	5.3007337144516e-09	1.28489453812987e-08	gene
N-hsa04962-3	Vasopressin-regulated water reabsorption: 3,5-Cyclic AMP	3,5-Cyclic AMP	UP	-8	1	1	compound
N-hsa04962-4	Vasopressin-regulated water reabsorption: AVP	AVP	DOWN	-5.70493590302741	3.7553953591243e-08	8.40054720975407e-08	gene
N-hsa04962-5	Vasopressin-regulated water reabsorption: AVPR2	AVPR2	DOWN	-19.2965186121852	4.16997169301001e-49	2.37305820291203e-47	gene
N-hsa04962-6	Vasopressin-regulated water reabsorption: GNAS	GNAS	UP	7.01371666457083	2.86072182300604e-11	7.9968713240678e-11	gene
N-hsa04962-7	Vasopressin-regulated water reabsorption: ADCY3	ADCY3	DOWN	-4.33585034922118	2.21602733966848e-05	3.91289996810805e-05	gene
N-hsa04962-8	Vasopressin-regulated water reabsorption: PRKACA	PRKACA	UP	3.34492251247436	0.000968509434439596	0.00143896144235421	gene
N-hsa04962-9	Vasopressin-regulated water reabsorption: CREB3	CREB3	UP	8.06105541410864	4.91008990470852e-14	1.62006849355888e-13	gene
N-hsa04962-10	Vasopressin-regulated water reabsorption: AQP2	AQP2	DOWN	-5.39048696231804	1.81524341577567e-07	3.89348371647872e-07	gene
N-hsa04962-22	Vasopressin-regulated water reabsorption: ARHGDIA	ARHGDIA	UP	9.72972798937447	8.06652822652053e-19	3.79353105300279e-18	gene
N-hsa04970-9	Salivary secretion: ADRB1	ADRB1	DOWN	-16.3146077873304	1.12957463621246e-39	2.56657562946004e-38	gene
N-hsa04970-10	Salivary secretion: ADRA1D	ADRA1D	DOWN	-11.7756525451171	4.11969782603408e-25	2.7922938815754e-24	gene
N-hsa04970-11	Salivary secretion: CHRM3	CHRM3	DOWN	-6.08766904709457	5.08424963128693e-09	1.23386543281975e-08	gene
N-hsa04970-14	Salivary secretion: GNAS	GNAS	UP	7.01371666457083	2.86072182300604e-11	7.9968713240678e-11	gene
N-hsa04970-15	Salivary secretion: ADCY1	ADCY1	DOWN	-0.868286367206095	0.386189629052989	0.414165675832588	gene
N-hsa04970-16	Salivary secretion: 3,5-Cyclic AMP	3,5-Cyclic AMP	UP	-8	1	1	compound
N-hsa04970-17	Salivary secretion: PRKACA	PRKACA	UP	3.34492251247436	0.000968509434439596	0.00143896144235421	gene
N-hsa04970-19	Salivary secretion: GNAQ	GNAQ	DOWN	-4.56405099537104	8.36745807891133e-06	1.53630635068883e-05	gene
N-hsa04970-20	Salivary secretion: PLCB1	PLCB1	UP	4.94537681664405	1.51364079654298e-06	2.9590651941242e-06	gene
N-hsa04970-22	Salivary secretion: D-myo-Inositol 1,4,5-trisphosphate	D-myo-Inositol 1,4,5-trisphosphate	UP	-8	1	1	compound
N-hsa04970-23	Salivary secretion: Calcium cation	Calcium cation	UP	-8	1	1	compound
N-hsa04970-26	Salivary secretion: Diacylglycerol	Diacylglycerol	UP	-8	1	1	compound
N-hsa04970-30	Salivary secretion: L-Noradrenaline	L-Noradrenaline	UP	-8	1	1	compound
N-hsa04970-31	Salivary secretion: Acetylcholine	Acetylcholine	UP	-8	1	1	compound
N-hsa04970-33	Salivary secretion: CALML6	CALML6	UP	4.51374207632758	1.04050173169401e-05	1.88609942773172e-05	gene
N-hsa04970-34	Salivary secretion: NOS1	NOS1	DOWN	-11.904139915839	1.61989717779045e-25	1.12901372964429e-24	gene
N-hsa04970-35	Salivary secretion: GUCY1A2	GUCY1A2	DOWN	-6.63247553058297	2.55176905255602e-10	6.69569519162647e-10	gene
N-hsa04970-36	Salivary secretion: PRKG1	PRKG1	DOWN	-2.13230199049687	0.0340972489886669	0.0430939762584964	gene
N-hsa04970-37	Salivary secretion: BST1	BST1	DOWN	-3.50167548675807	0.000560401122176602	0.000879819833171718	gene
N-hsa04970-38	Salivary secretion: 3,5-Cyclic GMP	3,5-Cyclic GMP	UP	-8	1	1	compound
N-hsa04970-47	Salivary secretion: Cyclic ADP-ribose	Cyclic ADP-ribose	UP	-8	1	1	compound
N-hsa04970-48	Salivary secretion: Nitric oxide	Nitric oxide	UP	-8	1	1	compound
N-hsa04970-62	Salivary secretion: AQP5*	AQP5*	DOWN	-7.55524465478942	1.13047642314335e-12	3.44925983903504e-12	gene
N-hsa04970-21	Salivary secretion: ITPR1	ITPR1	DOWN	-3.41438268677366	0.00076182773236855	0.00117875216360242	gene
N-hsa04970-39	Salivary secretion: KCNN4	KCNN4	DOWN	-4.60163832473132	7.10177045848576e-06	1.32090801061431e-05	gene
N-hsa04970-45	Salivary secretion: KCNMA1	KCNMA1	DOWN	-5.00521872073394	1.1469146899047e-06	2.31812050227398e-06	gene
N-hsa04970-12	Salivary secretion: BEST2	BEST2	DOWN	-3.30907133197996	0.00109461028657596	0.00162107554920099	gene
N-hsa04970-27	Salivary secretion: PRKCA	PRKCA	DOWN	-8.5394387185195	2.29946886452411e-15	8.11354116418831e-15	gene
N-hsa04970-32	Salivary secretion: RYR3	RYR3	DOWN	-21.450289816872	1.07429648332779e-55	1.90396031030922e-53	gene
N-hsa04970-28	Salivary secretion: AQP5	AQP5	DOWN	-7.55524465478942	1.13047642314335e-12	3.44925983903504e-12	gene
N-hsa04970-18	Salivary secretion: VAMP2	VAMP2	DOWN	-15.6685284695629	1.34545421284358e-37	2.61625469663597e-36	gene
N-hsa04971-2	Gastric acid secretion: Histamine	Histamine	UP	-8	1	1	compound
N-hsa04971-3	Gastric acid secretion: CCKBR	CCKBR	DOWN	-0.782946251247912	0.434505878971048	0.464376286570884	gene
N-hsa04971-4	Gastric acid secretion: CHRM3	CHRM3	DOWN	-6.08766904709457	5.08424963128693e-09	1.23386543281975e-08	gene
N-hsa04971-5	Gastric acid secretion: ADCY1	ADCY1	DOWN	-0.868286367206095	0.386189629052989	0.414165675832588	gene
N-hsa04971-6	Gastric acid secretion: 3,5-Cyclic AMP	3,5-Cyclic AMP	UP	-8	1	1	compound
N-hsa04971-7	Gastric acid secretion: PRKACA	PRKACA	UP	3.34492251247436	0.000968509434439596	0.00143896144235421	gene
N-hsa04971-8	Gastric acid secretion: GNAQ	GNAQ	DOWN	-4.56405099537104	8.36745807891133e-06	1.53630635068883e-05	gene
N-hsa04971-9	Gastric acid secretion: PLCB1	PLCB1	UP	4.94537681664405	1.51364079654298e-06	2.9590651941242e-06	gene
N-hsa04971-11	Gastric acid secretion: D-myo-Inositol 1,4,5-trisphosphate	D-myo-Inositol 1,4,5-trisphosphate	UP	-8	1	1	compound
N-hsa04971-12	Gastric acid secretion: Calcium cation	Calcium cation	UP	-8	1	1	compound
N-hsa04971-13	Gastric acid secretion: HRH2	HRH2	UP	0.433142745350076	0.66533806151088	0.687734043584734	gene
N-hsa04971-14	Gastric acid secretion: Diacylglycerol	Diacylglycerol	UP	-8	1	1	compound
N-hsa04971-15	Gastric acid secretion: PRKCA	PRKCA	DOWN	-8.5394387185195	2.29946886452411e-15	8.11354116418831e-15	gene
N-hsa04971-18	Gastric acid secretion: Acetylcholine	Acetylcholine	UP	-8	1	1	compound
N-hsa04971-19	Gastric acid secretion: GAST	GAST	DOWN	-2.45125231576361	0.0150206192850873	0.0196608781231054	gene
N-hsa04971-22	Gastric acid secretion: GNAS	GNAS	UP	7.01371666457083	2.86072182300604e-11	7.9968713240678e-11	gene
N-hsa04971-44	Gastric acid secretion: GNAI1	GNAI1	UP	1.60880521979349	0.109101870682472	0.128832839109723	gene
N-hsa04971-45	Gastric acid secretion: SSTR2	SSTR2	UP	7.7831504342152	2.78831510285834e-13	8.82444825664811e-13	gene
N-hsa04971-46	Gastric acid secretion: SST	SST	DOWN	-1.48420924045068	0.139193602602121	0.162847589011874	gene
N-hsa04971-54	Gastric acid secretion: CALML6	CALML6	UP	4.51374207632758	1.04050173169401e-05	1.88609942773172e-05	gene
N-hsa04971-10	Gastric acid secretion: ITPR1	ITPR1	DOWN	-3.41438268677366	0.00076182773236855	0.00117875216360242	gene
N-hsa04971-37	Gastric acid secretion: KCNQ1	KCNQ1	DOWN	-0.751435172062267	0.453198859585863	0.478745321187178	gene
N-hsa04971-49	Gastric acid secretion: KCNJ1	KCNJ1	DOWN	-11.2206904284366	2.26167291638218e-23	1.41995517209703e-22	gene
N-hsa04971-39	Gastric acid secretion: EZR	EZR	UP	15.0176229925307	1.68262567957178e-35	2.83623018760428e-34	gene
N-hsa04971-52 53	Gastric acid secretion: EZR ACTB	EZR ACTB	UP	15.0176229925307	1.68262567957178e-35	2.83623018760428e-34	gene
N-hsa04971-56	Gastric acid secretion: CAMK2A	CAMK2A	DOWN	-4.01607494412789	8.13629790765805e-05	0.000136884881804185	gene
N-hsa04971-55	Gastric acid secretion: MYLK4	MYLK4	DOWN	-19.8286163683879	9.38076705884914e-51	7.46011513667195e-49	gene
N-hsa04972-7	Pancreatic secretion: CCKAR	CCKAR	UP	5.19910999248878	4.59135871656464e-07	9.53152547484956e-07	gene
N-hsa04972-8	Pancreatic secretion: CHRM3	CHRM3	DOWN	-6.08766904709457	5.08424963128693e-09	1.23386543281975e-08	gene
N-hsa04972-10	Pancreatic secretion: GNAQ	GNAQ	DOWN	-4.56405099537104	8.36745807891133e-06	1.53630635068883e-05	gene
N-hsa04972-11	Pancreatic secretion: PLCB1	PLCB1	UP	4.94537681664405	1.51364079654298e-06	2.9590651941242e-06	gene
N-hsa04972-13	Pancreatic secretion: D-myo-Inositol 1,4,5-trisphosphate	D-myo-Inositol 1,4,5-trisphosphate	UP	-8	1	1	compound
N-hsa04972-14	Pancreatic secretion: Calcium cation	Calcium cation	UP	-8	1	1	compound
N-hsa04972-17	Pancreatic secretion: Diacylglycerol	Diacylglycerol	UP	-8	1	1	compound
N-hsa04972-19	Pancreatic secretion: Cholecystokinin-8	Cholecystokinin-8	UP	-8	1	1	compound
N-hsa04972-20	Pancreatic secretion: Acetylcholine	Acetylcholine	UP	-8	1	1	compound
N-hsa04972-43	Pancreatic secretion: SCTR	SCTR	DOWN	-12.0204267784526	6.94777208707164e-26	5.1367139756979e-25	gene
N-hsa04972-55	Pancreatic secretion: Secretin	Secretin	UP	-8	1	1	compound
N-hsa04972-56	Pancreatic secretion: 3,5-Cyclic AMP	3,5-Cyclic AMP	UP	-8	1	1	compound
N-hsa04972-62	Pancreatic secretion: Cyclic ADP-ribose	Cyclic ADP-ribose	UP	-8	1	1	compound
N-hsa04972-63	Pancreatic secretion: Nicotinic acid adenine dinucleotide phosphate	Nicotinic acid adenine dinucleotide phosphate	UP	-8	1	1	compound
N-hsa04972-65	Pancreatic secretion: Calcium cation*	Calcium cation*	UP	-8	1	1	compound
N-hsa04972-88	Pancreatic secretion: BST1	BST1	DOWN	-3.50167548675807	0.000560401122176602	0.000879819833171718	gene
N-hsa04972-89	Pancreatic secretion: GNAS	GNAS	UP	7.01371666457083	2.86072182300604e-11	7.9968713240678e-11	gene
N-hsa04972-90	Pancreatic secretion: ADCY1	ADCY1	DOWN	-0.868286367206095	0.386189629052989	0.414165675832588	gene
N-hsa04972-12	Pancreatic secretion: ITPR1	ITPR1	DOWN	-3.41438268677366	0.00076182773236855	0.00117875216360242	gene
N-hsa04972-60	Pancreatic secretion: RYR2	RYR2	DOWN	-1.1643333657277	0.245557824769468	0.272339565000001	gene
N-hsa04972-61	Pancreatic secretion: TPCN2	TPCN2	DOWN	-4.50023464041829	1.10286209412596e-05	1.99855494299251e-05	gene
N-hsa04972-21	Pancreatic secretion: KCNQ1	KCNQ1	DOWN	-0.578493740195424	0.563526223526595	0.586797576722422	gene
N-hsa04972-51	Pancreatic secretion: CLCA1	CLCA1	DOWN	-7.72674439689921	3.95105681055731e-13	1.23468037258877e-12	gene
N-hsa04972-23	Pancreatic secretion: KCNMA1	KCNMA1	DOWN	-5.00521872073394	1.1469146899047e-06	2.31812050227398e-06	gene
N-hsa04972-18	Pancreatic secretion: PRKCA	PRKCA	DOWN	-8.5394387185195	2.29946886452411e-15	8.11354116418831e-15	gene
N-hsa04972-39	Pancreatic secretion: KCNMA1*	KCNMA1*	DOWN	-5.00521872073394	1.1469146899047e-06	2.31812050227398e-06	gene
N-hsa04972-42	Pancreatic secretion: CFTR	CFTR	DOWN	-9.94006482198505	1.894897011035e-19	9.31382421509518e-19	gene
N-hsa04973-44	Carbohydrate digestion and absorption: PIK3R5	PIK3R5	UP	1.28646020567782	0.199643007157054	0.224915650816419	gene
N-hsa04973-45	Carbohydrate digestion and absorption: AKT3	AKT3	UP	3.37884951250964	0.000861773170517688	0.00130221168738641	gene
N-hsa04973-46	Carbohydrate digestion and absorption: D-Fructose	D-Fructose	UP	-8	1	1	compound
N-hsa04973-47	Carbohydrate digestion and absorption: Phosphatidylinositol-3,4,5-trisphosphate	Phosphatidylinositol-3,4,5-trisphosphate	UP	-8	1	1	compound
N-hsa04973-50	Carbohydrate digestion and absorption: GNAT3	GNAT3	UP	0.916701485457045	0.360309097348531	0.390528976210543	gene
N-hsa04973-51	Carbohydrate digestion and absorption: PLCB2	PLCB2	DOWN	-0.375391242355046	0.707733434731677	0.728521489485661	gene
N-hsa04973-52	Carbohydrate digestion and absorption: PRKCB	PRKCB	DOWN	-1.55170839419518	0.122178268704365	0.143536325904011	gene
N-hsa04973-53	Carbohydrate digestion and absorption: Diacylglycerol	Diacylglycerol	UP	-8	1	1	compound
N-hsa04973-48 49	Carbohydrate digestion and absorption: TAS1R2 TAS1R3	TAS1R2 TAS1R3	UP	7.32061775971996	4.66207886738651e-12	1.39435271043387e-11	gene
N-hsa04973-5	Carbohydrate digestion and absorption: SLC2A5	SLC2A5	DOWN	-0.512424124680024	0.608871461881095	0.631365710138488	gene
N-hsa04973-36	Carbohydrate digestion and absorption: SLC2A2	SLC2A2	DOWN	-3.50175514399038	0.000560242580650059	0.000879819833171718	gene
N-hsa04976-17	Bile secretion: SCTR	SCTR	DOWN	-12.0204267784526	6.94777208707164e-26	5.1367139756979e-25	gene
N-hsa04976-21	Bile secretion: Secretin	Secretin	UP	-8	1	1	compound
N-hsa04976-22	Bile secretion: 3,5-Cyclic AMP	3,5-Cyclic AMP	UP	-8	1	1	compound
N-hsa04976-30	Bile secretion: GNAS	GNAS	UP	7.01371666457083	2.86072182300604e-11	7.9968713240678e-11	gene
N-hsa04976-31	Bile secretion: ADCY1	ADCY1	DOWN	-0.868286367206095	0.386189629052989	0.414165675832588	gene
N-hsa04976-33	Bile secretion: PRKACA	PRKACA	UP	3.34492251247436	0.000968509434439596	0.00143896144235421	gene
N-hsa04976-79	Bile secretion: NR0B2	NR0B2	DOWN	-0.281094104910675	0.778904050144643	0.795839535998554	gene
N-hsa04976-42 44	Bile secretion: NR1H4 Cholic acid	NR1H4 Cholic acid	DOWN	-5.16871171513172	5.30878166853431e-07	1.09804510469884e-06	gene
N-hsa04976-42 140	Bile secretion: NR1H4 RXRA	NR1H4 RXRA	DOWN	-5.16871171513172	5.30878166853431e-07	1.09804510469884e-06	gene
N-hsa04976-97 141	Bile secretion: NR1H4 RXRA*	NR1H4 RXRA*	DOWN	-5.16871171513172	5.30878166853431e-07	1.09804510469884e-06	gene
N-hsa04976-97 98	Bile secretion: NR1H4 Cholic acid*	NR1H4 Cholic acid*	DOWN	-5.16871171513172	5.30878166853431e-07	1.09804510469884e-06	gene
N-hsa04976-16	Bile secretion: CFTR	CFTR	DOWN	-9.94006482198505	1.894897011035e-19	9.31382421509518e-19	gene
N-hsa04976-41	Bile secretion: CYP7A1	CYP7A1	DOWN	-14.4247402196189	1.3744788783363e-33	2.17497257202043e-32	gene
N-hsa04976-34	Bile secretion: SLCO1B1	SLCO1B1	DOWN	-12.6897811222693	5.17109070426507e-28	4.49247557962972e-27	gene
N-hsa04976-36	Bile secretion: SLC10A1	SLC10A1	DOWN	-5.67098713336652	4.46505662227521e-08	9.93427052653268e-08	gene
N-hsa04976-37	Bile secretion: ABCB11	ABCB11	DOWN	-7.25870392359477	6.74693679898125e-12	1.98065541713586e-11	gene
N-hsa04976-38	Bile secretion: ABCC2	ABCC2	DOWN	-3.03048473332334	0.00273591100766493	0.00383089299786581	gene
N-hsa04976-59	Bile secretion: ABCB4	ABCB4	UP	4.9107535334788	1.77522370343795e-06	3.44762449355842e-06	gene
N-hsa04976-95 96	Bile secretion: SLC51A SLC51B	SLC51A SLC51B	DOWN	-13.3744455703436	3.31375413190415e-30	3.48985006455033e-29	gene
N-hsa05010-10	Alzheimer's disease: CASP9	CASP9	UP	1.63165358599458	0.104191948622635	0.123836493064994	gene
N-hsa05010-13	Alzheimer's disease: CYCS	CYCS	UP	11.1841012423304	2.94040283009563e-23	1.82210976574258e-22	gene
N-hsa05010-14	Alzheimer's disease: APAF1	APAF1	UP	2.73833997962229	0.00668394888386531	0.00906637544863689	gene
N-hsa05010-23	Alzheimer's disease: PSEN1	PSEN1	UP	11.0302759980743	8.84130765769345e-23	5.37672856869338e-22	gene
N-hsa05010-25	Alzheimer's disease: GNAQ	GNAQ	DOWN	-4.56405099537104	8.36745807891133e-06	1.53630635068883e-05	gene
N-hsa05010-26	Alzheimer's disease: PLCB1	PLCB1	UP	4.94537681664405	1.51364079654298e-06	2.9590651941242e-06	gene
N-hsa05010-27	Alzheimer's disease: D-myo-Inositol 1,4,5-trisphosphate	D-myo-Inositol 1,4,5-trisphosphate	UP	-8	1	1	compound
N-hsa05010-30	Alzheimer's disease: Calcium cation	Calcium cation	UP	-8	1	1	compound
N-hsa05010-33	Alzheimer's disease: CAPN1	CAPN1	UP	5.20652609886439	4.43116696482823e-07	9.2051335173575e-07	gene
N-hsa05010-34	Alzheimer's disease: CDK5R1	CDK5R1	UP	11.9946341748479	8.38395767095216e-26	6.15451945951672e-25	gene
N-hsa05010-35	Alzheimer's disease: CDK5R1*	CDK5R1*	UP	11.9946341748479	8.38395767095216e-26	6.15451945951672e-25	gene
N-hsa05010-36	Alzheimer's disease: CDK5	CDK5	UP	18.2086838964971	1.06146012629126e-45	4.47907290026168e-44	gene
N-hsa05010-38	Alzheimer's disease: FAS	FAS	DOWN	-2.17704610962758	0.0305477477005492	0.0389731960070972	gene
N-hsa05010-39	Alzheimer's disease: FADD	FADD	UP	7.8936129854778	1.40347531593417e-13	4.48057508221288e-13	gene
N-hsa05010-40	Alzheimer's disease: CASP8	CASP8	UP	6.11587778698361	4.37251245893849e-09	1.07119647641372e-08	gene
N-hsa05010-46	Alzheimer's disease: NOS1	NOS1	DOWN	-11.904139915839	1.61989717779045e-25	1.12901372964429e-24	gene
N-hsa05010-53	Alzheimer's disease: CALML6	CALML6	UP	4.51374207632758	1.04050173169401e-05	1.88609942773172e-05	gene
N-hsa05010-54	Alzheimer's disease: PPP3CA	PPP3CA	DOWN	-3.61278151879229	0.000375840859291085	0.000596708689578347	gene
N-hsa05010-65	Alzheimer's disease: GSK3B	GSK3B	UP	10.2478461881008	2.23092530488318e-20	1.1847970604615e-19	gene
N-hsa05010-52 60	Alzheimer's disease: APOE LPL	APOE LPL	DOWN	-10.5668475843454	2.37500794814287e-21	1.36282833509067e-20	gene
N-hsa05010-8 62	Alzheimer's disease: APP NAE1	APP NAE1	UP	1.74156680457579	0.0829906985281215	0.101018701524713	gene
N-hsa05010-8 58	Alzheimer's disease: APP APBB1	APP APBB1	DOWN	-9.92477588032415	2.10609838085725e-19	1.03355445066911e-18	gene
N-hsa05010-41	Alzheimer's disease: BID	BID	UP	4.56401357590801	8.36882018213375e-06	1.53630635068883e-05	gene
N-hsa05010-55	Alzheimer's disease: BAD	BAD	UP	3.75449433496545	0.000222668895158745	0.000364436716799393	gene
N-hsa05010-21	Alzheimer's disease: ITPR1	ITPR1	DOWN	-3.41438268677366	0.00076182773236855	0.00117875216360242	gene
N-hsa05010-12	Alzheimer's disease: CASP3	CASP3	UP	16.532951826483	2.25501860106502e-40	5.55074618349458e-39	gene
N-hsa05010-49	Alzheimer's disease: EIF2AK3	EIF2AK3	UP	10.3042974944201	1.50326245758197e-20	8.27394589563527e-20	gene
N-hsa05010-50	Alzheimer's disease: ERN1	ERN1	DOWN	-0.616712096791076	0.538066258455424	0.562173656930941	gene
N-hsa05010-51	Alzheimer's disease: ATF6	ATF6	UP	9.9331951447086	1.98705350086975e-19	9.75906006800877e-19	gene
N-hsa05010-59	Alzheimer's disease: LRP1	LRP1	DOWN	-9.31930055493364	1.31614412580563e-17	5.55755072319424e-17	gene
N-hsa05010-61	Alzheimer's disease: GAPDH	GAPDH	UP	12.1449537339922	2.80155927968544e-26	2.14809298045597e-25	gene
N-hsa05010-37	Alzheimer's disease: MAPT	MAPT	UP	0.0193222042987344	0.984601691817809	0.985554993439707	gene
N-hsa05010-47	Alzheimer's disease: Nitric oxide	Nitric oxide	UP	-8	1	1	compound
N-hsa05012-19	Parkinson's disease: CYCS	CYCS	UP	11.1841012423304	2.94040283009563e-23	1.82210976574258e-22	gene
N-hsa05012-25	Parkinson's disease: HTRA2	HTRA2	UP	2.44601207157169	0.0152346536391486	0.0199284176557652	gene
N-hsa05012-26	Parkinson's disease: PPIF	PPIF	UP	9.77603261439001	5.86974878021712e-19	2.7793932582967e-18	gene
N-hsa05012-56	Parkinson's disease: CASP9	CASP9	UP	1.63165358599458	0.104191948622635	0.123836493064994	gene
N-hsa05012-58	Parkinson's disease: APAF1	APAF1	UP	2.73833997962229	0.00668394888386531	0.00906637544863689	gene
N-hsa05012-62	Parkinson's disease: ADORA2A	ADORA2A	UP	1.92543076821259	0.0554727304518636	0.0688470082018628	gene
N-hsa05012-63	Parkinson's disease: DRD2	DRD2	DOWN	-13.2503797410045	8.29243742792972e-30	8.44630367248737e-29	gene
N-hsa05012-64	Parkinson's disease: DRD1	DRD1	DOWN	-9.08990225960861	6.13426508138895e-17	2.39614901132592e-16	gene
N-hsa05012-65	Parkinson's disease: GNAL	GNAL	DOWN	-20.0354996271899	2.16242543025385e-51	1.97257719762715e-49	gene
N-hsa05012-66	Parkinson's disease: GNAI1	GNAI1	UP	1.60880521979349	0.109101870682472	0.128832839109723	gene
N-hsa05012-67	Parkinson's disease: GNAL*	GNAL*	DOWN	-20.0354996271899	2.16242543025385e-51	1.97257719762715e-49	gene
N-hsa05012-68	Parkinson's disease: ADCY5	ADCY5	DOWN	-12.03285158091	6.34634377165392e-26	4.70327006159728e-25	gene
N-hsa05012-69	Parkinson's disease: ADCY5*	ADCY5*	DOWN	-12.03285158091	6.34634377165392e-26	4.70327006159728e-25	gene
N-hsa05012-72	Parkinson's disease: Dopamine	Dopamine	UP	-8	1	1	compound
N-hsa05012-73	Parkinson's disease: 3,5-Cyclic AMP	3,5-Cyclic AMP	UP	-8	1	1	compound
N-hsa05012-74	Parkinson's disease: 3,5-Cyclic AMP*	3,5-Cyclic AMP*	UP	-8	1	1	compound
N-hsa05012-75	Parkinson's disease: Adenosine	Adenosine	UP	-8	1	1	compound
N-hsa05012-57	Parkinson's disease: CASP3	CASP3	UP	16.532951826483	2.25501860106502e-40	5.55074618349458e-39	gene
